item;p;cv2;demand_type;unit_price
1292;102.0;0.36;intermittent;2.63984375
1293;1.0;0.0;smooth;1.423125
1295;1.0;0.0;smooth;0.063875
1298;1.0;0.0;smooth;0.221875
1299;1.0;0.0;smooth;5.495625
1302;1.0;0.0;smooth;9.420625
1303;63.5;0.04000000000000001;intermittent;2.8786458333333336
1304;50.72727272727273;0.37464459631310687;intermittent;1.3755326236263736
1307;1.0;0.0;smooth;1.76625
1310;1.0;0.0;smooth;4.055
1312;182.25;0.6400000000000001;lumpy;0.2440798611111111
1313;68.5;0.7577854671280276;lumpy;3.242375
1316;265.14285714285717;0.7138429752066116;lumpy;19.44399458874459
1318;1.0;0.0;smooth;4.8725
1320;1.0;0.0;smooth;0.034999999999999996
1323;1.0;0.0;smooth;3.13875
1324;1.0;0.0;smooth;1.095
1325;114.25;0.36742147552958365;intermittent;2.5307953042328043e-06
1327;1.0;0.0;smooth;0.058958333333333335
1328;83.27777777777777;0.38533202215206264;intermittent;1.4849093364197532
1331;1.0;0.0;smooth;6.4753125
1332;676.0;0.5847750865051903;lumpy;0.6132708333333333
1333;1.0;0.0;smooth;11.40375
1334;28.5;0.1111111111111111;intermittent;18.978125
1336;1.0;0.0;smooth;5.4275
1337;127.70588235294117;0.7212992302889186;lumpy;0.8695050084995469
1338;1.0;0.0;smooth;0.1265625
1340;256.4;0.25;intermittent;6.570791666666667
1341;1.0;0.0;smooth;3.95875
1345;117.0;0.18010416666666673;intermittent;0.01177439103675451
1346;106.57142857142857;0.5690894390404809;lumpy;0.3305619295634921
1347;84.05;0.5447267342311074;lumpy;2.841967866375218
1349;1.0;0.0;smooth;3.875
1353;24.459016393442624;1.6021464381507917;lumpy;0.23129649244104994
1354;203.25;0.16666666666666663;intermittent;1.06296875
1355;1.0;0.0;smooth;0.0996875
1356;27.25;1.5994809097739224;lumpy;0.30460089989649397
1361;194.0;1.142883306370379;lumpy;2.0864499999999997
1363;84.61538461538461;0.5635609567901233;lumpy;0.6156825866441251
1364;1.0;0.0;smooth;0.28291666666666665
1369;79.66666666666667;0.637643085006568;lumpy;3.3011944444444445
1371;34.57142857142857;0.3522149600580972;intermittent;2.389388206039992
1376;54.82857142857143;1.1069344388850884;lumpy;0.4303179337910744
1377;52.21212121212121;2.3388077303191612;lumpy;1.0116102025809561
1378;92.66666666666667;0.3241285649615209;intermittent;12.91386111111111
1379;256.0;0.04000000000000001;intermittent;0.7503020833333334
1384;25.788235294117648;1.505904923303746;lumpy;0.21735418940267417
1389;196.14285714285714;1.3982608695652177;lumpy;0.009490894274376415
1395;51.4375;0.8189375879017013;lumpy;0.04493116810939315
1397;102.0;0.7101376088877666;lumpy;0.041608231707317075
1399;4.0;0.7554371560835007;lumpy;0.08176041666666667
1403;49.02272727272727;2.8213054541556417;lumpy;3.6462598080524695
1404;238.5;0.1111111111111111;intermittent;1.56671875
1405;140.57142857142858;1.092206816474285;lumpy;0.13378491242161794
1409;190.5;0.25;intermittent;1.0672291666666667
1410;87.57142857142857;1.2049454221430167;lumpy;1.6435604707792209
1412;350.5;0.0;intermittent;0.28325
1414;83.1875;0.3803617683458267;intermittent;0.0019077839124396318
1415;60.0;0.0;intermittent;0.411625
1416;1.0;0.0;smooth;0.194
1423;1.0;0.0;smooth;0.725625
1427;371.5;0.36;intermittent;5.6271875
1428;116.83333333333333;0.24;intermittent;0.6072083333333333
1429;310.6666666666667;0.24074074074074073;intermittent;3.5450138888888887
1432;18.0;0.25;intermittent;0.41158333333333336
1433;141.875;0.8096885813148791;lumpy;0.43020454545454545
1434;1.0;0.0;smooth;14.790625
1435;66.89655172413794;1.1230464024773794;lumpy;1.1901112578033464
1439;57.11538461538461;1.026294802026647;lumpy;1.9332457315930276
1440;248.0;0.06648199445983381;intermittent;0.532775
1441;107.44444444444444;0.380952380952381;intermittent;1.335203703703704
1443;59.72222222222222;0.6122676292615509;lumpy;0.8553606902356903
1444;182.16666666666666;0.34765624999999994;intermittent;0.6683414351851852
1446;178.66666666666666;0.1715976331360947;intermittent;4.679791666666667
1448;1.0;0.0;smooth;0.9171250000000001
1454;315.5;0.14387633769322233;intermittent;0.00759375
1455;31.53846153846154;2.2517435602287903;lumpy;0.13552331567234474
1458;77.11111111111111;0.833935950413223;lumpy;3.7927673611111112
1466;53.77777777777778;0.3743999999999999;intermittent;0.19101851851851853
1467;34.35849056603774;1.0858614591267213;lumpy;0.37414156906667395
1468;1.0;0.0;smooth;0.7971875
1469;262.0;0.17283950617283952;intermittent;0.090225
1471;46.0;1.196060326254232;lumpy;1.3595524691358025
1472;104.7;0.35574109372063684;intermittent;0.47038359508547006
1473;125.53846153846153;0.7621878715814506;lumpy;0.3952850544063779
1474;68.875;2.539836965208589;lumpy;0.03101764736276455
1475;59.25;0.8561433593073937;lumpy;2.091277681284458
1477;196.0909090909091;0.54;lumpy;0.14600757575757575
1481;200.77777777777777;0.5086292402301128;lumpy;0.22563503086419756
1483;178.0;2.6251220703125004;lumpy;3.233577114564962
1486;122.625;0.3953238376780436;intermittent;2.7048299801327147
1492;40.0;0.21875;intermittent;5.853333333333334
1494;111.53846153846153;2.114897938395944;lumpy;0.01846829269934787
1495;343.5;0.0625;intermittent;0.4304583333333334
1497;93.47826086956522;0.6662513349946602;lumpy;1.0519780068964852
1500;189.33333333333334;0.026666666666666672;intermittent;17.039854166666668
1502;183.875;1.4089962515618493;lumpy;2.3326011904761903
1503;77.06666666666666;0.4689725707179404;intermittent;0.08064419516973663
1508;1.0;0.0;smooth;0.6266875
1509;25.788235294117648;1.430785330812855;lumpy;1.381307967326816
1511;308.5;0.1111111111111111;intermittent;1.08953125
1513;111.6;1.450208085612366;lumpy;1.1148763888888888
1515;199.14285714285714;0.22135416666666669;intermittent;3.0757857142857143
1516;1.0;0.0;smooth;2.80375
1517;158.0;0.0;intermittent;1.6859375
1518;410.0;0.0;intermittent;2.2824999999999998
1524;21.076190476190476;1.7528178651199693;lumpy;0.33102787452874977
1527;1.0;0.0;smooth;0.7275
1531;1.0;0.0;smooth;0.32421875
1535;51.666666666666664;0.12499999999999994;intermittent;6.3065
1537;1.0;0.0;smooth;4.0625
1543;98.4;1.3764721267645543;lumpy;2.3839573502814586
1544;36.21951219512195;1.0141918159684944;lumpy;0.28364639298826305
1546;99.70588235294117;0.7849658381871268;lumpy;0.3336042167213835
1548;80.0;0.9267315111937967;lumpy;0.13669650488400487
1549;104.0;2.4236307692307686;lumpy;1.0035599623133278
1551;70.81481481481481;2.3189743838631216;lumpy;0.3677035532781066
1552;1.0;0.0;smooth;1.3295833333333333
1557;37.0;0.42148760330578516;intermittent;2.441875
1562;113.66666666666667;1.0866057019903175;lumpy;0.21313481800766282
1563;145.8;0.33270321361058613;intermittent;0.4650888888888889
1566;203.33333333333334;0.5066666666666667;lumpy;7.8487222222222215
1573;1.0;0.0;smooth;0.07062500000000001
1574;273.3333333333333;0.08;intermittent;2.5685416666666665
1582;74.0;1.2586732472056903;lumpy;5.253693569711539
1583;59.666666666666664;0.6437401816815789;lumpy;0.15204861111111112
1585;77.83333333333333;0.5848726764174582;lumpy;9.067206870290203
1587;1.0;0.0;smooth;0.999375
1590;89.88888888888889;0.9080124390524823;lumpy;0.08111585917312662
1591;61.0625;0.7773635339121602;lumpy;3.052739809927548
1600;1.0;0.0;smooth;0.013000000000000001
1601;50.93333333333333;0.9139207432138191;lumpy;6.995061603764313
1603;206.66666666666666;0.20987654320987656;intermittent;2.4633475783475784
1605;332.6666666666667;3.415630070308275;lumpy;6.579934665532879
1606;84.05;0.9780228001758177;lumpy;0.017204542265619287
1611;140.125;1.7412188365650971;lumpy;0.21681806936343226
1616;1.0;0.0;smooth;1.894375
1617;411.5;0.1527777777777778;intermittent;0.236421875
1618;238.88888888888889;0.1993033262755276;intermittent;0.45691666666666664
1624;151.0;0.04000000000000001;intermittent;0.09017708333333332
1626;127.5;2.0083769044808;lumpy;0.45042604166666667
1627;19.0;0.22222222222222227;intermittent;0.10441666666666667
1628;124.81818181818181;0.3504801097393689;intermittent;1.9645455573837927
1629;74.61538461538461;0.543722022695401;lumpy;0.28635011403951965
1630;98.53333333333333;0.7442325110554638;lumpy;4.741623756852595
1632;1.0;0.0;smooth;3.87625
1634;24.869565217391305;1.4978838222361595;lumpy;0.7379669552291154
1635;1.0;0.0;smooth;0.275
1636;63.36363636363637;1.0651737049834462;lumpy;0.4089419237923973
1638;182.25;0.0;intermittent;25.5571875
1647;875.5;0.8185941043083901;lumpy;0.187375
1650;140.125;0.6250000000000001;lumpy;5.083390625
1652;56.029411764705884;1.5575227099071636;lumpy;0.060673921244165534
1654;92.6;0.1154513888888889;intermittent;2.037060416666667
1656;1.0;0.0;smooth;0.10506249999999999
1657;1.0;0.0;smooth;0.075
1661;81.0;0.36;intermittent;0.11934375000000001
1662;58.421052631578945;3.976485933666568;lumpy;0.8788371333559578
1667;86.0;4.091110772409354;lumpy;0.4630709523809524
1668;1.0;0.0;smooth;0.12916666666666668
1669;83.5;0.5345515647973115;lumpy;0.7704840745192307
1671;109.75;0.40166666666666667;intermittent;0.5132844742063493
1672;41.35849056603774;2.3552830188679237;lumpy;2.9907732973202035
1677;364.5;0.0;intermittent;0.194
1679;14.5;0.008264462809917356;intermittent;3.7175625000000005
1682;333.8333333333333;0.27931190583974647;intermittent;2.187863467261905
1685;291.0;0.1111111111111111;intermittent;2.3125
1686;1.0;0.0;smooth;0.18999999999999997
1688;1.0;0.0;smooth;0.25229166666666664
1689;68.0;0.5390946502057613;lumpy;0.027134068627450977
1691;32.73076923076923;1.3822394851653794;lumpy;0.9329650345145137
1694;152.91666666666666;0.620525931336742;lumpy;2.5196438229016356
1696;108.22222222222223;0.5566759002770083;lumpy;0.1208609532828283
1698;60.6;1.8388979867981967;lumpy;0.05822690451323599
1703;90.5;0.6041666666666665;lumpy;2.147732638888889
1705;100.75;1.5945195976413458;lumpy;0.26585744149703855
1706;45.3421052631579;0.9378083019205603;lumpy;5.449495881628759
1708;48.86363636363637;1.6034710145175122;lumpy;0.3722044164100426
1710;1.0;0.0;smooth;0.23325
1712;118.0;1.1152263374485594;lumpy;3.8321801605961086
1713;39.0;0.0;intermittent;1.81125
1714;611.6666666666666;0.9619377162629756;lumpy;8.055
1717;64.2;1.0113804616054578;lumpy;0.1325758514070025
1718;1.0;0.0;smooth;1.3074999999999999
1719;1.0;0.0;smooth;0.90625
1721;100.5;0.38611111111111107;intermittent;0.7297457291666667
1725;194.0;0.12500000000000003;intermittent;7.562916666666666
1728;455.5;0.140625;intermittent;3.0168977272727275
1733;35.888888888888886;0.7342270068837018;lumpy;0.16854111629111626
1735;1.0;0.0;smooth;0.10416666666666667
1736;17.75;1.653927047653386;lumpy;2.315173076923077
1737;1.0;0.0;smooth;0.164375
1738;89.45454545454545;0.6255299903895076;lumpy;4.742151084710744
1739;135.0;0.23456790123456794;intermittent;1.6810156250000001
1740;158.75;1.2556160000000003;lumpy;0.5510208333333334
1741;38.951219512195124;2.06892452318347;lumpy;2.733777319649119
1742;1.0;0.0;smooth;4.03875
1743;140.5;0.23182441700960216;intermittent;0.4002919642857143
1748;42.2;0.9781688572065049;lumpy;0.35757204374057316
1749;147.2;0.7820069204152248;lumpy;2.6573541666666665
1754;95.0;0.5499174855031871;lumpy;0.026504144515328724
1755;1.0;0.0;smooth;0.4715625
1757;81.26666666666667;1.1484144085734445;lumpy;0.612681090480139
1758;119.1;1.5161177141353455;lumpy;1.6838333937198064
1760;213.75;0.1527777777777778;intermittent;0.514953125
1761;123.0;0.02040816326530612;intermittent;1.2733333333333334
1767;1.0;0.0;smooth;2.60875
1770;90.14285714285714;0.6628207439456764;lumpy;8.520611658456486
1771;109.0;0.36;intermittent;10.191875
1776;49.02325581395349;0.6948547704252904;lumpy;0.9266643675283547
1778;1.0;0.0;smooth;0.0650735294117647
1779;49.02777777777778;2.083094201493895;lumpy;0.22849158685643062
1788;1.0;0.0;smooth;10.61625
1791;66.68;1.296875;lumpy;0.5850014502164502
1793;72.11764705882354;0.510701506460236;lumpy;0.145387289224162
1795;144.73333333333332;1.5038627524108905;lumpy;0.8600731523122148
1796;1.0;0.0;smooth;1.8965625
1798;201.5;0.26643598615916964;intermittent;0.0960703125
1799;118.0;1.1221092479798096;lumpy;3.707002033596377
1801;546.5;0.1111111111111111;intermittent;0.6665625
1803;63.5;0.1111111111111111;intermittent;4.501250000000001
1804;213.75;1.180521673860011;lumpy;3.4385468749999997
1805;1.0;0.0;smooth;1.0625
1806;196.25;0.06122448979591838;intermittent;0.141921875
1814;26.466666666666665;0.7859746754689252;lumpy;1.08149613714777
1815;1.0;0.0;smooth;0.02175
1816;81.0;0.38292011019283745;intermittent;6.180642370650183
1818;1.0;0.0;smooth;0.133125
1820;1.0;0.0;smooth;0.7362500000000001
1822;28.25;0.9939102040816326;lumpy;0.0867714475839476
1825;243.0;0.15166666666666664;intermittent;0.08573617952928297
1826;350.5;0.1111111111111111;intermittent;4.3334375
1827;1.0;0.0;smooth;0.023625
1829;327.0;0.007812500000000002;intermittent;0.04794444444444445
1830;1.0;0.0;smooth;1.76625
1834;1.0;0.0;smooth;5.62125
1835;21.5;1.0202340805395755;lumpy;6.013702269345238
1836;74.0;0.0;intermittent;0.9264583333333334
1837;212.44444444444446;4.7562978316326525;lumpy;2.5594048632391324
1839;148.57142857142858;0.5305568130375735;lumpy;0.4446588441320584
1844;30.529411764705884;0.7831706417745348;lumpy;2.1349301562730356
1845;1.0;0.0;smooth;0.2684375
1847;1.0;0.0;smooth;4.606875
1848;1.0;0.0;smooth;0.7691250000000001
1852;966.5;0.36;intermittent;16.893124999999998
1855;1.0;0.0;smooth;0.3396875
1860;32.338235294117645;1.0503096092120308;lumpy;0.8333404953455366
1862;190.5;1.5866414618777567;lumpy;0.019789360119047618
1863;261.14285714285717;0.1234567901234568;intermittent;0.2585
1864;72.0;0.5172041956670915;lumpy;0.14351098484848485
1868;70.05263157894737;0.7650146484375;lumpy;1.8532802161654134
1869;1.0;0.0;smooth;0.15
1870;49.51162790697674;2.6456477138920524;lumpy;2.951404224266119
1872;18.896551724137932;0.9491957969596859;lumpy;0.12477811684930243
1875;1.0;0.0;smooth;0.006419322709163347
1878;80.125;0.263544536271809;intermittent;2.8707096354166666
1879;44.74193548387097;0.5191851588149202;lumpy;1.3537900497059452
1880;406.5;0.0625;intermittent;0.62175
1881;728.5;0.3502707205331112;intermittent;1.1686634615384615
1889;160.14285714285714;0.08532778355879293;intermittent;0.24574107142857146
1891;431.0;0.0625;intermittent;1.3041875
1893;134.0;0.3146931581477328;intermittent;0.02377797619047619
1894;111.6;1.2186010409099501;lumpy;1.6917835041352032
1897;181.33333333333334;2.797167846730529;lumpy;6.374148148148148
1898;95.0;0.1111111111111111;intermittent;21.452343749999997
1899;53.142857142857146;0.7114812611540751;lumpy;5.3936601015406165
1900;52.666666666666664;0.5976331360946746;lumpy;5.588208333333333
1901;27.3125;1.4158484250838554;lumpy;0.1309467817296721
1903;156.14285714285714;0.6889995473064734;lumpy;0.8655952380952382
1904;43.5;0.6281250000000002;lumpy;0.6380325868983958
1907;182.33333333333334;0.439737034331629;intermittent;1.4065989583333334
1909;92.6923076923077;0.70469056259582;lumpy;0.3295445121638399
1911;28.267857142857142;0.9252576051375075;lumpy;1.4823530636227313
1912;68.04761904761905;2.0504476584022044;lumpy;4.769465080844922
1913;76.14285714285714;0.36377283950617284;intermittent;0.1634344576719577
1920;21.5;0.0;intermittent;13.416250000000002
1921;334.8;0.04938271604938271;intermittent;0.202325
1922;71.03571428571429;1.102249664891985;lumpy;1.2670406441006854
1923;140.5;0.1111111111111111;intermittent;0.6934374999999999
1924;58.44444444444444;0.9797859690844231;lumpy;6.600046874999999
1929;33.2;0.9354838709677417;lumpy;2.4938758267195764
1932;141.6;0.3794378698224851;intermittent;0.7193335526315789
1933;170.66666666666666;0.18525519848771269;intermittent;2.0124166666666663
1934;1.0;0.0;smooth;6.636875
1935;39.130434782608695;0.6898507342478988;lumpy;1.1943247907383345
1936;35.5;0.0;intermittent;0.1
1937;1.0;0.0;smooth;0.0684375
1938;1.0;0.0;smooth;2.0625
1940;320.0;0.13999999999999999;intermittent;2.3363055555555556
1942;243.8;0.5997372865453181;lumpy;1.0499416666666668
1943;1.0;0.0;smooth;0.12260416666666667
1945;70.53571428571429;4.008479611336739;lumpy;0.07148640658234282
1950;65.26315789473684;0.8639943098104965;lumpy;0.3408739724200137
1957;44.666666666666664;0.4467455621301776;intermittent;4.757736111111111
1959;1.0;0.0;smooth;1.9375
1964;152.5;0.09875000000000002;intermittent;1.2861889140271494
1968;268.14285714285717;0.3571428571428571;intermittent;0.5471842480436231
1969;172.83333333333334;0.3175510204081633;intermittent;5.9597847222222216
1971;1.0;0.0;smooth;0.012020833333333333
1974;46.5;0.38989868101650904;intermittent;0.0020830613301226256
1978;7.5;0.36;intermittent;1.03415625
1979;24.103896103896105;0.9669154457865743;lumpy;2.9353658401382408
1982;61.55555555555556;1.145123966942149;lumpy;0.052724537037037035
1983;1.0;0.0;smooth;0.048125
1984;150.0;1.0578512396694217;lumpy;0.3426632575757576
1986;1.0;0.0;smooth;3.771875
1991;124.7;0.1665127731609726;intermittent;0.29562499999999997
1994;74.0;0.25;intermittent;0.02
1997;53.34615384615385;1.3082806100231774;lumpy;0.0991524994590909
1998;72.66666666666667;0.12500000000000003;intermittent;4.0621875
1999;79.26315789473684;0.8685207100591718;lumpy;7.1965488251879695
2004;1.0;0.0;smooth;9.31
2005;112.16666666666667;0.1424;intermittent;6.417229166666666
2009;343.5;0.5032507853020673;lumpy;0.031704411764705884
2013;1.0;0.0;smooth;0.16270833333333332
2014;1.0;0.0;smooth;0.24375
2015;380.0;0.23456790123456794;intermittent;10.11421875
2017;382.4;0.17768595041322308;intermittent;0.8279166666666666
2019;347.0;0.1111111111111111;intermittent;2.1946874999999997
2022;1.0;0.0;smooth;1.125
2024;438.0;0.25;intermittent;0.07595833333333334
2026;117.81818181818181;2.7916326530612254;lumpy;0.2741951790633609
2029;228.77777777777777;1.1306517707927932;lumpy;0.7014043209876544
2030;1.0;0.0;smooth;5.4271875
2031;54.22222222222222;1.1756288706692442;lumpy;0.593061947837804
2035;70.25;0.5259259259259259;lumpy;0.3245452628511839
2037;382.0;0.4444444444444444;intermittent;0.3139166666666666
2041;1.0;0.0;smooth;0.25
2044;62.458333333333336;0.2586666666666666;intermittent;3.2702312334656085
2046;76.14285714285714;0.11265432098765434;intermittent;3.749574404761905
2047;65.95833333333333;2.007240196035121;lumpy;0.5677316183704466
2048;132.33333333333334;0.6087218952768977;lumpy;0.00874514461046719
2052;1.0;0.0;smooth;10.4825
2053;37.63157894736842;0.7808662939008993;lumpy;1.0512132841636752
2056;548.6666666666666;0.7107438016528927;lumpy;0.17997395833333332
2065;1.0;0.0;smooth;16.38625
2066;72.17391304347827;1.0758802045288538;lumpy;3.3212163727150936
2068;1.0;0.0;smooth;1.4112500000000001
2070;28.5;0.4444444444444444;intermittent;1.5675
2072;35.36585365853659;2.030685361978697;lumpy;1.2650150644523
2080;39.02040816326531;1.1088263049308233;lumpy;1.27926538705208
2083;49.857142857142854;2.492067242906466;lumpy;1.1594143555322256
2086;422.6666666666667;0.0;intermittent;2.516875
2087;259.25;0.31747919143876335;intermittent;2.108864379084967e-06
2088;63.81481481481482;1.162435055386727;lumpy;1.012234384077705
2092;1.0;0.0;smooth;1.56875
2096;24.0;1.341610841983852;lumpy;0.18076359807665554
2102;38.583333333333336;0.34106038060928817;intermittent;1.1167997271825396
2105;158.4;0.14958448753462605;intermittent;0.7250125000000001
2107;38.1578947368421;0.9635086748909198;lumpy;0.050378288547140826
2108;165.77777777777777;0.6229770870052876;lumpy;0.46514664351851853
2109;40.38297872340426;1.690091045969795;lumpy;0.10743550495812502
2110;26.0;0.43877551020408156;intermittent;6.824652777777778
2115;70.25806451612904;1.134125013043932;lumpy;1.653215162460211
2123;1.0;0.0;smooth;0.036875
2126;54.3;1.8487413677879259;lumpy;1.4945408535484987
2127;146.0;0.3388429752066117;intermittent;0.6269010416666667
2128;1.0;0.0;smooth;12.375
2129;53.1875;0.6975509261725896;lumpy;3.7429960881132756
2132;62.25;0.7098337950138504;lumpy;1.8591611607142857
2133;140.53333333333333;2.1449396084964607;lumpy;1.2131030696012657
2135;140.88888888888889;0.25894069714803075;intermittent;0.5463287037037037
2138;77.33333333333333;1.2487999999999995;lumpy;0.057625968992248054
2141;578.0;0.1111111111111111;intermittent;4.725
2142;235.4;0.525;lumpy;0.20698749999999996
2143;55.10526315789474;1.0745209443859256;lumpy;0.9234684584357925
2145;186.0;0.18367346938775508;intermittent;12.24375
2148;138.0;0.2962962962962963;intermittent;1.1661041666666667
2149;1.0;0.0;smooth;1.657125
2150;1.0;0.0;smooth;11.125
2154;98.5;0.25;intermittent;1.5116666666666667
2155;51.57575757575758;2.925719485437255;lumpy;0.03093013721631982
2158;70.88888888888889;1.24330755502677;lumpy;3.7745618569958848
2160;148.83333333333334;0.45919999999999994;intermittent;0.35815963084795316
2165;31.267605633802816;1.1406805170789234;lumpy;0.20031598977321066
2166;37.421052631578945;1.779238387212184;lumpy;0.1467804310179278
2170;20.5;0.9522244281249665;lumpy;1.42183589339139
2175;1.0;0.0;smooth;0.458125
2178;73.125;0.8933347541158294;lumpy;0.4621791877390298
2181;1.0;0.0;smooth;0.64625
2182;390.0;0.4062500000000001;intermittent;0.9060833333333332
2185;142.76923076923077;0.091200454379488;intermittent;0.14777083333333332
2189;1.0;0.0;smooth;0.51
